26.17	12.07
2.74	2.43
41.47	39.31
9.15	5.15
28.84	20.41
25.73	10.34
16.61	11.46
9.42	4.4
12.78	7.93
28.12	15.03
26.5	15.89
10.92	5.9
9.24	4.82
10.68	8.07
13.65	8.63
17.8	9.3
12.97	7.55
28.23	19.15
13.29	6.64
5.23	4.96
30.03	15.86
38.72	39.34
17.99	9.41
26.79	15.79
1.82	1.61
8.27	5.15
38.56	28.26
5.77	4.74
11.01	4.7
23.2	7.03
8.81	4.08
29.75	20.69
16.85	14.06
38.41	26.98
9.36	6.98
31.7	18.54
26.7	18.89
12.8	5.55
13.76	10.65
8.43	5.9
18.92	10.27
12.64	5.15
8.64	6
16.01	8.43
38.93	27.11
16.29	6.24
17.07	10.25
5.51	4.56
6.97	5.57
12.78	9.36
22.26	7.55
32.15	20.12
45.3	20.11
22.11	17.33
30.43	22.42
12.15	9.72
8.34	7.5
25.43	16.46
7.02	5.53
11.29	8.65
38.69	15.54
10.39	4.93
10.21	7.68
14.89	8.58
22.2	16.22
45.87	30.36
4.94	5.02
19.4	9.11
4.51	3.6
19.32	9.6
5.19	3.56
5.04	5.61
17.33	15.86
13.86	7.5
11.84	8.02
21.13	15.63
9.21	5.71
6.67	6.42
16.7	10.89
42.7	15.94
10.96	7.46
46.07	24.29
34.72	17.67
30.28	19.1
20.91	14.38
10.8	8.18
23.17	19.07
5.46	4.65
18.09	7.25
14.4	5.37
18.88	10.36
12.59	9.25
9.17	4.55
26.26	18.93
2.08	2.5
9.37	4.85
18.34	11.63
16.21	8.19
18.76	12.6
23.03	10.97
