11.45	5.75
48.52	24.67
29.77	9.34
23.58	11.81
7.52	3.36
24.51	16.12
12.38	9.01
12.16	10.55
37.44	28.35
20.19	14.31
35.74	21.22
20.84	10.81
29.08	27.51
19.44	14.67
24.37	15.43
3.46	2.32
5.84	5.58
23.17	13.93
39.53	20.18
27.31	9.09
1.92	1.36
31.39	18.46
35.38	27.45
18.6	10.46
15.83	8.96
17.51	11.11
48.12	34.67
1.91	2.23
6.93	5.27
9.98	6.79
11.71	9.73
22.66	14.17
15.48	11.99
3.25	2.34
8.6	3.79
34.67	15.06
14.91	9.35
5.2	2.42
16.12	9.41
41.59	19.51
12.68	7.06
2.15	1.8
27.84	13.77
11.05	6.79
2.04	1.93
11.84	8.27
26.18	17.61
7.35	4.54
21.53	12.4
20.09	21.05
10.35	6.26
25.5	9.68
43.45	31.46
21.22	13.49
20.29	13.46
11.74	4.22
34.41	13.3
45.13	20.39
12.02	9.42
17.31	4.02
8.61	4.31
51.15	14.97
5.19	3.38
31.94	22.02
73.71	42.79
31.01	12.18
10.67	4.78
17.21	17.83
23.98	23.99
11.72	11.74
8.65	5.82
6.34	3.05
1.44	1.44
35.49	25.01
39.96	13.87
10.83	5.11
35.18	24.43
33.23	9.47
26.57	14.89
26.02	11.93
51.16	18.55
21.59	14.3
15.21	6.27
13.94	8.27
32.54	11.95
14.3	7.62
45.62	30.02
30.32	23.14
55.19	25.26
1.93	2.15
15.68	5.54
30.59	23.34
16.41	7.87
29.6	20.68
15.77	6.38
3.16	1.79
2.95	2.32
15.7	7.6
9.42	3.78
4.97	4.16
