4.36	3.09
56.08	27.04
19.4	14.1
8.64	6.29
11.37	5.79
36.99	25.55
6.75	4.87
36.42	22.84
7.24	6.08
9.17	7.43
47.97	20.55
50.78	48.38
12.43	9.05
11.8	4.36
12.63	8.11
9.17	6.36
6.04	5.12
11.03	7.04
13.25	8.38
19.29	8.1
13.03	9.98
14.69	7.46
6.71	4.66
28.47	20.48
15.94	11.94
16.72	12.88
19.85	8.02
35.57	22.45
22.19	8.52
22.56	13.04
1.91	1.78
13.15	3.96
2.41	2.41
31.05	23
59.24	37.56
3.32	1.64
5.55	4.64
15.16	7.96
11.73	3.76
26.63	7.43
51.28	21.5
2.59	2.59
11.64	7.59
17.84	11.57
14.69	12.78
7.87	6.01
15.21	10.35
20.99	16.77
21.57	12.4
11.55	9.33
13.48	7.19
7.18	4.82
11.81	5.04
46.33	30.54
29.12	8.98
4.34	2.25
16.36	8.46
5.85	3.37
13.42	5.11
21.13	6.03
26.21	15.02
25.65	19.89
9.24	4.66
8.27	4.22
7.95	3.32
17.28	6.87
3.09	1.79
33.3	16.83
15.85	11.72
12.41	4.5
1.23	1.31
41.05	26.34
13.67	6.59
14.02	10.36
14.47	9.65
28.42	16.64
8.5	6.25
55.86	30.98
11.92	7.76
14	7.84
18.5	15.27
20.27	8.41
6.36	3.02
14.1	11.66
16.16	6.79
14.25	4.77
39.22	18.62
4.96	4.61
8.26	4.72
19.5	6.8
12.52	7.99
7.14	4.61
27.73	17.97
16.68	13.41
22.19	18.81
28.64	18.03
4.96	3.23
35.32	15.73
7.24	4.21
16.62	5.3
