27.35	17.78
28.01	9.85
24.06	13.61
29.77	14.04
14.92	12.03
18.67	8.9
2.55	2.55
51.19	35.13
15.68	12.3
28.67	13.02
63.06	27.47
33.36	26.34
28.32	21.52
71.1	46.83
33.35	30.12
8.76	5.81
16.32	12.72
14.92	12.76
20.1	13.07
23.99	13.02
45.52	28.41
36.51	13.5
26.49	19.27
34.14	24.95
9.17	6.71
14.75	9.95
16.97	7.25
35.98	27.49
18.75	10.27
28.88	21.14
8.59	8.6
18.11	13.63
17.74	16.58
49.1	26.44
10.87	5.15
3.3	2.2
27.66	19.75
3.65	2.58
32.34	24.61
40.79	27.75
8.69	4.95
17.25	11.8
18.61	10.85
12.9	11.51
14.99	13.43
4.38	3.16
41.7	36.19
49.32	32.76
5.26	2.93
2.8	2.46
9.53	6.32
26.43	12.53
41.17	9.6
14.5	9.01
38	35.97
18.06	11.14
12.96	8.15
23.09	12.91
17.61	10.28
24.45	9.35
12.62	8.99
6.89	3.44
44.71	28.74
16.16	11.34
9.48	3.44
63.77	28.21
7.85	4.79
47.72	34.19
5.84	3.42
5.23	4.84
10.58	9.73
7.78	5.38
22.98	12.6
13.75	7.29
22.62	10.34
37.04	25.59
17.01	6.64
70	36.38
21.17	19.06
8.39	5.1
23.33	11.3
9.79	5.16
38.44	22.91
5.08	2.15
34.63	22.17
5.27	2.92
33.97	19.13
5.09	4.76
22.72	19.01
29.05	17.03
7.01	5.71
19.9	14.55
35.7	16.35
11.04	9.77
6.52	5.39
38.68	12.84
7.4	5.15
7.59	3.72
19.66	10.08
9.39	7.18
