50.49	34.77
15.47	11.65
11.23	8.18
9.67	6.66
58.2	36.9
3.27	2.87
32.16	25.97
11.12	5.59
14.22	8.66
28.21	10.07
24.52	14.77
30.66	23.64
10.59	9.45
30.58	16.06
17.67	7.66
5.01	4.27
18.45	13.31
33.91	21.51
37.52	28.56
7.29	3.82
10.86	9.64
16.24	9.09
10.24	5.49
58.13	44.04
18.97	11.51
15.05	8.83
25.11	11.43
66.31	21.09
13.61	9.82
50.71	12.19
2.44	1.42
6.41	3.39
11.31	8.38
32.42	24.24
60.75	18.84
59.3	24.6
22.14	10.97
38.61	33.13
2.56	1.87
6.72	4.27
13.98	10.28
3.6	1.89
8.81	9.86
26.46	10.39
6.37	4.56
12	7.13
20.98	13.22
32.24	17.26
26.58	16.47
6.81	5.27
5.56	3.66
15.86	7.39
10	9.09
14.12	9.06
10.53	5.52
20.27	5.78
12.28	9.75
3.46	2.37
4.42	2.57
29.74	22.56
19.97	11.96
34.26	24.24
65.87	47.52
5.36	2.23
27.1	10.19
10.69	4.99
10.35	6.27
31.27	8.85
41.76	29.12
64.5	22.96
22.56	9.58
80.73	65.04
8.11	5.33
40.79	23.56
4.77	3.45
27.25	7.25
14.83	7.78
17.64	10.05
8.4	4.89
43.5	19.33
18.2	12.48
24.2	12.22
44.75	16.57
6.78	5.06
6.13	3.32
41.26	14.62
52.15	10.84
8.55	5.1
22.36	14.55
37.7	20.9
31.17	20.29
18.77	11.99
6.78	5.24
5.74	4.3
5.96	3.22
11.54	10.08
19.82	13.16
21.83	9.37
20.8	12.85
16.04	6.31
