19.72	9.31
9.09	3.54
26.71	10.69
14.84	9.37
62.97	39.85
14.16	10.73
15.63	9.35
9.6	7.77
33.14	23.25
7.94	5.61
35.59	27.52
2.72	1.71
31.18	20.98
8.85	5.34
29.91	19.17
7.04	5.85
72.04	22.04
16.75	8.03
10.73	3.79
62.05	42.35
5.62	2.97
20.59	13.29
12.56	8.78
35.45	30.37
31.84	21.63
3.39	2.89
15.74	7.68
12.12	6.69
20.85	9.2
22.81	12.22
18.67	7.86
8.07	5.08
30.69	13.87
31.26	26.21
31.37	21.1
4.14	2.87
36.28	15.28
9.33	3.93
20.54	11.26
15.9	5.76
8.19	4.04
22.77	12.66
4.82	2.99
79	37.08
7.48	4.92
11.25	8.3
14.62	9.67
38.02	26.55
4.16	3.77
6.12	4.05
40.5	22.59
25.63	11.9
37.86	25.31
11.07	9.16
31.81	8.46
6.35	4.24
68.56	49.78
17.75	8.19
10.55	7.29
50.77	20.47
6.07	3.41
27.56	16.52
10.57	3.17
33.6	20.12
93.43	67.73
22.29	17.05
37.48	13.25
37.11	22.46
63.06	36.49
22.6	10.73
17.02	8.74
52.9	44.11
18.34	13.86
33.82	16.08
8.52	7.11
3.19	3.52
11.08	5.73
14.55	8.8
68.65	24.48
12.75	8.9
11.31	3.84
28.77	14.72
56.6	35.07
17.82	10.14
40.51	24.5
55.34	36.49
30.38	17.44
16.02	9.07
13.73	8.56
33.24	29.14
15.16	8.77
20.87	9.19
12.64	10.25
19.94	18.94
32.27	19.1
8.68	5.56
34.61	19.1
35.1	16
8.67	7.15
17	12.35
