9.41	8.23
21.28	15.56
69.99	35.53
23.2	13.28
31.75	21.71
33.34	26.17
69.64	27.92
93.52	45.92
21.6	8.17
5.49	5.13
23.03	17.87
47.64	28.16
13.99	8.91
15.03	10.81
49.14	29.38
21.79	14.21
15.55	9.46
64.99	32.47
19.95	10.71
6.69	4.19
14	6.81
12.94	5.9
59.09	28.73
39.85	31.83
37.02	35.36
11.29	6.46
26.03	12.14
20.59	20.28
20.01	10.65
27.01	11.26
3.41	3.12
43.21	17.87
30.76	15.77
23.93	14.32
9.57	7.49
19.39	11.29
23.92	15.24
34.23	22.88
47.43	22.12
9.43	5.9
5.78	3.19
26.45	9.33
86.39	47.08
35.92	36.32
15.83	7.48
10.31	5.87
27.39	20.98
68.7	46.49
10.53	8.08
50.57	36.22
11.8	9.28
36.98	25.12
19.22	15.89
30.86	11.46
3.31	2.6
17.26	8.94
8.75	5.7
27.17	24.44
14.41	12.96
88.42	24.6
32.44	17.34
7.67	5.38
12.87	10.95
29.38	28.66
8	5.65
16.14	10.28
9.77	5.36
84.98	45.28
48.28	32.34
50.29	23.53
16.38	11.85
44.6	32.11
6.23	4.1
15.31	10.9
4.44	4.41
13.22	6.91
17.87	10.82
6.33	3.68
13.06	10.16
26.09	14.19
51.56	33.77
18.02	9.48
20.07	10.65
22.19	20.47
14.59	10.09
54.14	36.13
11.73	7.05
10.65	6.97
67.06	34.53
10.96	6.73
9.39	7.91
6.18	5.47
21.74	13.9
7.7	3.9
2.92	2.01
9.73	5.92
3.2	3.53
49.06	22.64
4.58	3
25.33	19.13
