11.48	4.81
24.01	17.69
8.71	4.73
7.65	5.36
6.68	3.63
17.87	10.75
25.27	19.94
51.6	38.21
29.91	12.4
14.71	11.12
66.23	26.37
72.35	44.33
34.21	27.79
52.97	24.46
7.23	3.11
12.14	6.38
41.86	21.4
15.46	13.75
14.38	10.1
13.18	10.6
46.91	27.5
15.49	5.91
38.16	12.66
27.03	18.46
34.99	27.83
28.57	17.94
9.13	7.87
13.59	8.1
21.18	10.64
16.5	8.62
30.92	19.42
34.91	20.66
18.12	12.84
7.76	4.24
47.74	25.21
14.69	11.29
10.11	5.44
3.1	2.55
27.68	19.57
5.17	3.33
29.44	25.83
42.42	29.12
7.44	6.85
15.65	11.24
17.92	10.32
14.99	13.25
39.98	37.22
47.8	33.39
17.48	11.75
17.63	13.5
9.9	7.42
27.44	10.87
10.9	5.36
44.31	10.88
16.74	8.58
38.65	35.98
16.39	11.25
12.44	6.59
21.92	12.35
17.33	11.41
10.19	6.65
14.88	13.04
22.65	14.31
23.78	9.94
13.12	9.01
10.52	6.94
21.57	11.66
14.79	10.68
8.69	4.46
57.42	26.59
15.91	10.74
23.33	18.72
9.86	8.14
4.7	3.63
8.32	6.49
10.36	7.95
7.35	5.64
9.15	7.65
20.79	13.81
12.94	7.06
11.99	8.04
37.81	26.34
54.64	38.78
11.41	6.68
19.5	10.02
32.69	27.59
28.73	20.85
18.38	12.06
7.45	4.87
20.14	13.81
9.54	7.61
17.76	7.65
25.06	11.03
14.59	6.3
12.23	7.65
9.65	6.4
23.86	15.68
10.29	4.32
53.62	27.52
42.89	27.12
