10.97	11.8
11.94	7.49
14.08	12.82
21.15	8.68
13.07	11.48
2.67	1.96
33.86	13.55
34.15	23.13
45.63	20.44
21.19	14.79
8.49	3.53
18.7	9.59
16.6	6.75
9.81	4.38
16.19	9.42
11.13	5.25
10.73	6.63
18	11.86
21.44	19.73
11.54	9.43
14.98	9.69
17.08	10.03
10.62	5
10.37	3.99
19.65	10.97
25.73	19.84
10.61	8.67
5.23	2.8
11.11	6.46
13.98	8.04
16.93	6.37
39.96	24.98
25.03	19.52
30.8	25.53
32.17	6.48
7.17	4.8
17.89	10.59
29.92	12.07
10.42	7.21
14.37	8.01
18.27	7.36
17.4	13.21
30.47	30.87
11.63	7.17
11.77	7.66
18.65	11.09
10.03	6.19
18.89	13.24
31	20.19
6.55	4.62
14.89	5.75
28.53	25.45
9.27	5.91
12.36	10.37
45.66	31.87
5.12	3.53
1.45	1.48
6.99	4.97
8.97	4.37
13.21	6.4
10.86	5.77
4.58	2.72
5.46	4.06
15.28	9.2
8.87	5.91
20.91	10.13
14.4	12.31
8.45	4.73
33.74	23.04
13.95	7.84
19.93	11.59
32.03	15.6
16.13	15.93
2.84	2.01
17.86	13.04
36.28	16.34
80.89	29.91
15.56	6.34
19.56	12.04
11.8	8.78
6.26	3.7
9.76	8.58
3.68	2.9
19.77	9.98
3.65	2.67
19.79	14.63
33.95	17.17
12.09	6.64
3.08	2.02
23.92	17.06
16.73	7.81
23.08	10.83
21.39	14.7
3.84	2.63
5.82	3.97
17.93	9.16
4.3	2.67
13.18	9.31
11.51	6.18
19.14	13.46
