27.35	9.8
10.4	4.68
24.96	13.94
12.84	6.56
14.79	9.28
16.46	14.22
12.77	7.38
25.37	14.55
5.98	2.4
10.17	5.47
12.87	8.85
16.8	8.7
12.59	6.66
11.13	6.29
13.84	6.68
6	4.4
39.31	41.31
19.04	9.85
27.56	14.29
4.3	2.6
11.23	8.89
20.45	13.9
9.36	6.51
18.98	7.16
7.97	7.39
15.74	7.54
28.16	20.75
12.87	8.5
33.25	20.89
14.25	11.32
26.39	13.4
18.67	5.8
8.11	5.82
4.43	2.99
7.94	4.47
9.66	8.26
14.74	9.38
37.74	29.18
11.06	6.63
16.09	10.64
41.25	29.88
35.12	28.75
9.26	9.05
22.69	9.05
6.69	6.22
6.57	2.24
22.72	14.32
5.08	3.53
22.53	16.42
12.28	8.94
8.95	8
5.07	4.37
26.03	13.8
21.68	14.5
37.99	16.39
13.24	8.33
21.43	15.36
21.41	12.42
4.24	3.95
16.29	7.94
16.18	9.56
18.01	13.5
19.71	10.13
9.84	6.66
25.09	6.29
10.08	8.7
8.74	6.18
6.47	6.71
2.89	2.03
18.27	5.7
9.37	7.41
15.35	9.31
40.4	16.05
1.86	1.77
45.99	24.76
33.49	17.53
4.2	3.74
11.98	8.77
17.68	8.19
22.05	17.5
11.68	8.09
10.8	6.37
52.64	23.72
23.4	11.65
32.16	12.87
9.02	3.7
7	3.5
33.59	18.5
3.95	2.89
37.1	26.53
8.15	5.46
9.71	6.09
17.62	12.56
9.03	3.75
7.25	4.65
17.96	7.29
13.57	12.13
16.13	8.43
25.21	10.72
14.73	9.07
