12.13	9.28
14.45	10.9
8.76	5.41
17.79	6.97
7.66	5.21
49.06	44.62
16.49	11.66
11.02	6.85
21.14	7.95
12.84	11.3
17.88	11.3
25.07	21.4
17.17	10.64
14.08	10.72
14.11	8.53
7.45	4.67
5.65	4.25
13.81	5.21
15.38	12.44
9.38	6.47
47.51	24.85
27.56	16.36
4.88	3.99
56.3	37.67
13.72	12.98
33.8	21.84
15.47	8.49
37.89	26.13
10.35	7.51
17.83	11.21
43.52	25.43
11.13	5.81
28.99	26.24
8.83	5.58
17.05	12.67
18.86	10.45
29.62	19.58
11.61	9.32
4.93	3.11
33.17	25.65
21.55	11.45
3.36	3.17
18.62	13.92
18.24	14.86
14.93	9.85
22.51	14.35
7.78	4.78
41.9	30.6
27.9	16.1
6.73	3.69
27.39	16.36
7.35	6.47
13.88	10.43
22.78	18.25
56.34	33.03
9.61	6.77
16.07	8.76
6.23	4.09
7.04	4.41
8.65	5.34
29.91	28.23
49.06	24.09
11.07	10.9
26.84	15.87
15.13	8.47
5.1	3.28
5.63	2.98
12.88	8.22
11.68	6.29
7.3	4.67
14.37	11.51
30.6	10.43
13.02	5.96
12.62	11.03
15.19	7.91
13.43	11.35
12.24	11.14
30.12	15.41
12.33	9.11
11.71	7.86
26.52	18.77
7.86	5.56
12.4	8.35
10.8	8.37
7.36	5.94
17.47	12.51
78.53	30.6
32.01	14.81
44.17	22.93
30.92	16.69
35.81	17.66
7.5	4.4
29.1	9.3
23.49	10.7
31.78	18.45
18.55	14.68
34.17	20.45
7.17	4.27
22.88	9.1
23.44	13.12
