14.9	11.09
2.35	1.29
33.32	14.35
18	11.97
7.43	2.3
8.49	7.82
3.26	1.68
13.14	10.16
32.06	27.88
9.86	3.95
10.76	6.32
11.59	9.2
10.84	6.1
4.94	2.55
7.4	5.91
9.47	8.18
9.96	6.64
37.78	19.07
26.25	9.89
4.63	2.52
22.97	12.98
72.85	27.7
32.5	18.51
42.46	28.18
28.65	25.74
16.6	15.92
4.18	2.89
6.91	6.96
25.11	13.32
12.35	6.98
4.77	3.76
20.56	15.71
20.52	10.42
22.25	11.63
42.26	30.4
16.48	9.77
26.87	19.96
44.85	11.79
31.34	18.96
27.59	21.89
39.05	29.58
27.43	18.69
32.09	26.09
5.91	2.58
10.23	7.61
27.82	8.47
14.03	9.56
21.35	13.21
17.54	11.42
24.54	24.46
19.31	9.54
5.76	4.19
42.5	16.1
11.2	7.45
11.85	4.82
17.59	7.77
19.4	13.33
24.63	17.05
10.34	7.66
5.27	4.41
45.53	15.08
17.26	11.68
63.48	39.24
27.26	12.25
47.25	29.68
50.34	25.61
15.03	10.86
19.89	12.87
37.62	31.85
21.08	13.89
17.02	7.66
34.6	26.08
15.17	8.15
25.22	12.12
30.87	25.61
29.23	19.49
5.51	3.71
14.59	11.51
11.22	6.54
23.3	14.54
16.26	9.39
36.83	26.5
51.55	36.31
7.99	4.58
50.15	34.62
53.41	25.84
8.55	7.27
13.95	12.29
21.82	13.64
13.13	7.33
27.19	20.17
4.91	3.73
11.45	5.92
22.87	13.23
59.16	30.57
24.33	6.83
38.59	22.18
2.14	2.06
20.56	10.92
11.52	5.85
