14.97	4.86
21.34	9.27
36.66	20.36
6.02	3.29
26.42	15.65
17.44	16.74
29.09	24.24
25.02	15.56
10.38	8.11
16.39	9.04
14.29	12.11
3.07	2.52
12.04	6.07
6.2	5.04
22.93	12.24
35.5	25.01
21.5	11.83
12.87	4.99
2.74	2.43
26.83	10.31
41.66	22.33
65.49	20.27
6.49	2.94
16.74	6.92
22.37	20.12
53.94	40.74
6.1	3.36
30.62	30.58
1.25	1.52
34.7	28.52
15.27	6.68
11.84	6.2
7.54	4.67
10.63	5.69
20.68	9.93
11.02	7.99
11.41	6.7
23.79	11.5
17.15	7.39
19.28	15.64
5.85	3.68
33.74	17.39
2.19	2.2
18.27	11.24
15.28	4.39
7.67	3.74
20.93	13.49
3.52	2.68
76.69	38.57
33.38	17.83
6.75	4.92
61.61	21.4
10.7	8.26
28.79	10.73
37.57	23.47
24.17	11.35
11.31	6.08
14.6	7.44
24.23	10.71
34.48	23.81
22.81	7.8
10.4	5.55
36.93	12.2
11.37	9.59
65.74	47.42
88.17	63.69
6.98	5.81
16.32	8.29
13.82	9.95
14.55	6.58
45.02	17.94
19.1	11.14
32.94	16.11
38.19	25.26
40.13	22.16
3.09	2.33
6.08	4.6
29.73	23.48
20.88	9.11
69.45	23.07
62.76	34.54
36.27	19.39
10.85	9.62
14.26	7
13.98	8.05
44.08	19.48
42.63	14.52
55.17	41.64
9.27	9.25
8.28	5.79
21.67	10
18.8	10.79
5.57	4.2
37.37	20.51
16.01	10.01
13.68	8.9
8.73	5.27
3.55	2.57
7.78	6.06
8.96	5.62
