15.67	8.77
17.43	8.98
70.84	34.83
10.91	6.14
4.71	3.23
3.56	2.39
17.57	13.62
28.42	8.2
3.23	2.39
16.69	11.56
10.32	6.09
9.2	6.49
22.2	12.67
19.64	12.2
10.29	4.01
21.32	8.7
20.58	13.88
16.81	8.53
18.7	13.13
6.59	3.42
26.58	22.05
63.73	31.42
13.65	7.69
48.56	28.21
13.23	13.4
15.99	8.61
9.05	4.59
21.1	11.39
59.01	18.98
3.48	2.62
14.96	9.77
29.44	18.84
27.7	13.49
47.69	12.86
3.54	1.99
12.56	8.37
19.06	11.14
43.09	29.16
8.3	4.19
15.42	11.5
14.56	8.15
5.08	2.6
51.14	32.37
22.65	9.93
18.36	5.84
9.38	6.51
60.83	27.77
21.17	7.38
70.03	25.56
3.82	2.9
15.09	9.66
14.47	6.85
0.82	1.37
11.71	7.84
46.67	26.55
2.65	2.69
12.29	7.11
26.94	14.13
13.4	9.55
42.48	18.13
14.07	6.24
15.95	11.47
20.47	19.18
19	11.96
41.65	33.88
3.99	2.8
85.6	48.54
25.03	11.79
8	3.44
35.3	35.46
5.99	4.37
42.68	32.49
2.81	1.36
37.78	11.1
18.31	8.82
21.92	10.2
22.3	17.67
4.63	2.34
90.45	29.11
29.28	22.3
37.23	16.06
21.82	7.35
19.99	7.54
14.76	10.92
16.11	10.88
86.62	30.67
16.91	10.14
17.47	15.37
6.81	2.57
30.86	9.96
53.91	40.02
13.13	9.49
36.78	22.14
24.94	9.5
33.28	11.93
18.6	10.49
85.95	44.41
13.49	8.63
9.39	7.37
50.36	31.88
