12.18	10.12
98.04	34.75
32.51	18.09
14.58	9.66
12.38	7.28
21.25	9.47
51.39	11.91
28	18
40.96	36.57
5.33	4.51
19.32	14.12
22.32	15.66
6.67	5.49
40.67	12.88
55.18	33.9
48.82	21.25
24.25	14.35
77.13	33.19
22.51	17.63
35.12	17.74
15.53	8.97
31.91	16.44
34.68	18.67
15.47	11.26
12.31	9.91
132.31	87.19
10.16	5.47
13.13	12.37
15.97	7.61
45.99	22.12
48.89	35.34
25.49	13.04
8.97	7.51
48.4	24.4
18.48	10.39
35.1	21.83
12.93	10.43
7.91	3.22
25.56	18.24
25.7	8.85
63.92	50.82
13.74	10.18
15.46	10.03
14.92	8.66
22.73	11.61
22.37	11.09
18.9	15.32
18.21	14.06
16.75	6.82
28.66	22.18
11.67	5.33
13.92	8.14
17.65	11.01
24.43	10.44
75.53	37.15
17.39	8.45
18.29	7.98
25.66	18.46
30.83	15.98
156.13	120.23
29.42	15.3
25.76	20.1
43.13	34.25
29.24	19.5
19.79	11.56
18.11	12.13
21.44	18.34
43.45	21.61
50.45	33.94
25.95	18.77
42.48	31.68
28.1	25.61
29.45	25.51
49.59	26.56
7.97	5.97
110.44	51.93
5.82	2.91
32.75	25.96
11.39	9.73
81.13	46.87
47.77	21.53
6.13	4.76
36.97	23.18
59.07	31.53
37.46	38.96
56.12	42.45
27.51	18.36
30.73	20.66
98.66	71.45
19.69	6.22
21.34	17.52
91.37	32.55
33.85	24.63
31.22	16.7
52.7	31.98
76.55	53.12
20	5.81
37.63	24.19
36.47	28.63
20.35	12.61
