17.16	11.97
34.6	13.95
17.75	10.1
20.51	13.16
13.48	9.01
39.89	20.97
22.06	12.1
13.43	11.14
33.92	28.94
35.76	16.96
35.15	20.8
78.7	27.14
8.46	4.29
7.46	5
36.05	27.86
32.06	14.67
23.4	14.51
18.53	11.3
42.32	30.5
28.4	23.22
18.77	14.71
48.89	39.5
17.36	5.81
16.52	9.37
37.82	26.88
18.35	9
16.81	12.14
15.26	8.85
45.84	15.98
27.2	11.96
40.72	30.55
46.62	32.02
28.56	27.57
49.07	27.56
7.87	5.39
13.16	11.06
29.01	10.66
14.74	12.38
27.39	20.55
31.93	18.03
26.71	19.9
28.48	19.49
21.07	12.95
17.81	11.26
12.41	9.91
28.38	12.19
62.47	40.19
32.94	29.76
4.08	2.73
19.34	14
11.48	7.84
5.44	3.54
25.88	22.21
11.64	11.11
46.64	30.36
18.23	13.36
45.94	25.67
25.75	20.68
11.86	6.26
8.59	5.18
23.02	8.29
15.43	7.69
4.12	3.11
28.2	13.58
56.42	27.45
17.33	8.58
15.62	6.79
6.46	5.47
18.23	9.73
11.53	5.96
5.47	4.61
22.65	13.29
4.45	3.57
29.67	25.92
16.99	9.09
25.3	19.93
7.54	3.41
16.87	11.77
5.78	4.03
50.04	33.47
16.41	6.03
48.21	37.45
11.09	5.75
12.07	7.56
19.35	11.84
5.31	4.47
20.66	12.88
28.81	22.01
37.18	22.31
34.14	18.4
56.4	27.76
20.28	16.82
15.84	12.66
16.74	14.87
7.4	5.06
11.12	5.51
16.96	8.62
10.45	7.21
6.52	4.72
5.1	4.87
