25.72	20.2
26.39	16.29
16.81	13.43
10.37	5.87
19.83	16.4
27.2	9.82
31.02	10.21
6.9	4.18
8.43	6.15
29.07	14.74
34.83	14.65
40.35	22.66
7.49	4.5
4.88	3.06
25.58	21
10.08	6.5
6.12	4.46
47.31	32.11
50.15	37.59
43.61	11.19
13.97	5.54
11.97	10.23
28.54	24.71
2.12	2.28
63.08	26.82
15.62	4.94
31.43	31.87
5.79	4.93
5.7	3.22
52.27	26.65
16.29	13.16
17.61	12.67
72.28	46.85
9.91	9.35
6.04	5.35
15.16	10.51
5.78	2.6
22.76	19.84
32.32	17.78
28.5	19.03
13.85	7.39
5.17	3.06
10.6	5.72
39.51	24.53
15.07	8.08
30.47	22.2
5.35	3.68
13.27	9.72
33.91	24.65
42.37	28.91
10.69	3.93
21.87	6.05
16.99	7.36
16.05	11.63
15.33	12.28
7.22	5.47
12.44	8.08
19.33	13.94
37.95	14.17
8.71	6.77
8.03	4.29
37.19	26.58
15.46	9.01
20.04	13.77
9.67	5.44
28.65	20.37
7.54	4.74
7.35	5.28
17.07	10.58
6.54	4.6
47.87	17.02
41.26	26.68
21.54	12.08
11.73	8.05
30.73	11.46
23.05	7.97
21.59	12.23
9.83	5.96
49.57	35.41
11.67	4.23
25.91	9.86
33.98	22.34
18.65	15.29
19.81	16.24
6.28	4.07
62.69	31.06
15.86	15.83
4.23	3.06
3.71	2.38
16.35	12.31
14.23	10.53
15.35	10.27
25.17	15.09
13.5	10.87
51.17	33.63
12.82	7.46
36.31	33.23
11.75	7.28
27.07	17.12
19.45	14.9
